species,importance,rank,method,cv_auc_mean,cv_auc_sd
Bittarella massiliensis,0.000678068994777622,563,Extra Trees,0.7302500809994198,0.05733706763082255
Parabacteroides johnsonii,0.0006779326159251425,564,Extra Trees,0.7302500809994198,0.05733706763082255
Oribacterium parvum,0.0006777579741650884,565,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella oris,0.0006776506680086331,566,Extra Trees,0.7302500809994198,0.05733706763082255
Odoribacter laneus,0.000676083994598436,567,Extra Trees,0.7302500809994198,0.05733706763082255
Oscillibacter ruminantium,0.0006757143343483405,568,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium sp AF32 12BH,0.0006755510879071532,569,Extra Trees,0.7302500809994198,0.05733706763082255
Intestinibacter SGB6139,0.0006750022551098867,570,Extra Trees,0.7302500809994198,0.05733706763082255
Microbacterium SGB53518,0.0006749703343642555,571,Extra Trees,0.7302500809994198,0.05733706763082255
TM7 phylum sp oral taxon 348,0.0006745834767545592,572,Extra Trees,0.7302500809994198,0.05733706763082255
Klebsiella michiganensis,0.0006738320833333748,573,Extra Trees,0.7302500809994198,0.05733706763082255
Enorma burkinafasonensis,0.0006738287843101535,574,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella multiformis,0.000672465685068095,575,Extra Trees,0.7302500809994198,0.05733706763082255
Bifidobacterium dentium,0.00067199287585515,576,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9620 SGB15068,0.0006717074435431704,577,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroides pectinophilus,0.0006711025932877954,578,Extra Trees,0.7302500809994198,0.05733706763082255
Anaerococcus lactolyticus,0.0006710312158223463,579,Extra Trees,0.7302500809994198,0.05733706763082255
Eubacterium sp An11,0.0006710113519275967,580,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3677 SGB4990,0.0006706073478049187,581,Extra Trees,0.7302500809994198,0.05733706763082255
Ligilactobacillus salivarius,0.0006698142599819275,582,Extra Trees,0.7302500809994198,0.05733706763082255
Lacticaseibacillus rhamnosus,0.0006693563043591859,583,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9667 SGB15164,0.0006688147824641709,584,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4557 SGB6288,0.0006686555772790474,585,Extra Trees,0.7302500809994198,0.05733706763082255
GGB2732 SGB58358,0.0006681901313098235,586,Extra Trees,0.7302500809994198,0.05733706763082255
GGB35068 SGB47850,0.0006678339725772969,587,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9523 SGB14922,0.0006668700854353087,588,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium tertium,0.0006662831895316365,589,Extra Trees,0.7302500809994198,0.05733706763082255
Actinomyces sp ICM47,0.0006644926342254746,590,Extra Trees,0.7302500809994198,0.05733706763082255
Alphaproteobacteria bacterium,0.0006639608556371376,591,Extra Trees,0.7302500809994198,0.05733706763082255
Oribacterium sinus,0.0006630023666954941,592,Extra Trees,0.7302500809994198,0.05733706763082255
Porphyromonas gingivalis,0.0006628818872809449,593,Extra Trees,0.7302500809994198,0.05733706763082255
Enterococcus avium,0.0006628241485187123,594,Extra Trees,0.7302500809994198,0.05733706763082255
Dialister succinatiphilus,0.0006617196161792021,595,Extra Trees,0.7302500809994198,0.05733706763082255
Faecalicoccus pleomorphus,0.0006614770776477941,596,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9615 SGB15052,0.0006614626652440049,597,Extra Trees,0.7302500809994198,0.05733706763082255
Agathobaculum sp Marseille P7918,0.0006610243330453146,598,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridia unclassified SGB6276,0.0006609751499307875,599,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9633 SGB15090,0.0006559741070036112,600,Extra Trees,0.7302500809994198,0.05733706763082255
GGB33432 SGB47280,0.0006553000481881437,601,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Pseudoruminococcus merdavium,0.0006551566469780001,602,Extra Trees,0.7302500809994198,0.05733706763082255
Anaerosacchariphilus sp NSJ 68,0.0006545030435327972,603,Extra Trees,0.7302500809994198,0.05733706763082255
GGB41458 SGB58520,0.0006540364378734983,604,Extra Trees,0.7302500809994198,0.05733706763082255
Oscillibacter sp NSJ 62,0.0006539945096236167,605,Extra Trees,0.7302500809994198,0.05733706763082255
GGB32463 SGB47515,0.000653717371260473,606,Extra Trees,0.7302500809994198,0.05733706763082255
GGB45432 SGB63101,0.0006536906189597502,607,Extra Trees,0.7302500809994198,0.05733706763082255
Erysipelotrichaceae bacterium,0.0006517629460575655,608,Extra Trees,0.7302500809994198,0.05733706763082255
Pseudoflavonifractor sp Marseille P3106,0.0006516617181891937,609,Extra Trees,0.7302500809994198,0.05733706763082255
Bacilli bacterium,0.0006512913293681046,610,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4549 SGB6271,0.0006479492468860099,611,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium scindens,0.0006471093204894432,612,Extra Trees,0.7302500809994198,0.05733706763082255
Coprococcus sp OM04 5BH,0.0006465714454189342,613,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9361 SGB14336,0.0006437074334450755,614,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9608 SGB15041,0.0006427001165951204,615,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Alloruminococcus vanvlietii,0.0006411834678626344,616,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella sp oral taxon 376,0.0006397654916819962,617,Extra Trees,0.7302500809994198,0.05733706763082255
GGB36472 SGB47660,0.0006394168442609898,618,Extra Trees,0.7302500809994198,0.05733706763082255
Phocaeicola barnesiae,0.0006366034021028303,619,Extra Trees,0.7302500809994198,0.05733706763082255
Gemella haemolysans,0.0006363587969126948,620,Extra Trees,0.7302500809994198,0.05733706763082255
Fusobacterium naviforme,0.0006362896928482934,621,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9621 SGB15073,0.0006350903556929403,622,Extra Trees,0.7302500809994198,0.05733706763082255
Fusobacterium ulcerans,0.0006333792398205589,623,Extra Trees,0.7302500809994198,0.05733706763082255
Olsenella sp oral taxon 807,0.0006329824047948217,624,Extra Trees,0.7302500809994198,0.05733706763082255
Oxalobacter formigenes,0.0006307185217160774,625,Extra Trees,0.7302500809994198,0.05733706763082255
Butyricicoccus SGB14990,0.000630637368743228,626,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1244 SGB1664,0.0006298106557079468,627,Extra Trees,0.7302500809994198,0.05733706763082255
Eubacterium sp NSJ 61,0.0006296380076945352,628,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Parachristensenella avicola,0.0006290600538122433,629,Extra Trees,0.7302500809994198,0.05733706763082255
Gemmiger SGB15299,0.0006288832819970182,630,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium sp AM49 4BH,0.0006266175424992554,631,Extra Trees,0.7302500809994198,0.05733706763082255
Ruminococcaceae unclassified SGB15309,0.0006259250136270353,632,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Pseudolachnospira avium,0.0006253296901871452,633,Extra Trees,0.7302500809994198,0.05733706763082255
Selenomonadales bacterium,0.0006252880258596835,634,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella sp oral taxon 473,0.0006251517235405731,635,Extra Trees,0.7302500809994198,0.05733706763082255
Anaeroglobus geminatus,0.0006250418802685694,636,Extra Trees,0.7302500809994198,0.05733706763082255
Ruminococcaceae bacterium D5,0.0006243872605561478,637,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridiales bacterium Choco116,0.0006242211814814433,638,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnoanaerobaculum orale,0.0006240725950649734,639,Extra Trees,0.7302500809994198,0.05733706763082255
Ruminococcus sp AF41 9,0.0006239089959528062,640,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9705 SGB15225,0.000621739750572009,641,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnospiraceae bacterium 2 1 46FAA,0.0006213783530731583,642,Extra Trees,0.7302500809994198,0.05733706763082255
Megasphaera micronuciformis,0.0006197274953034088,643,Extra Trees,0.7302500809994198,0.05733706763082255
GGB13134 SGB20337,0.0006184818642701046,644,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium sp AF15 49,0.0006177041014223611,645,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridioides difficile,0.0006172687268476358,646,Extra Trees,0.7302500809994198,0.05733706763082255
GGB12785 SGB19823,0.0006166840598638516,647,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella SGB1675,0.0006161500576766253,648,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9561 SGB14972,0.0006156815494254041,649,Extra Trees,0.7302500809994198,0.05733706763082255
Mitsuokella multacida,0.0006133245043244953,650,Extra Trees,0.7302500809994198,0.05733706763082255
Aggregatibacter aphrophilus,0.0006125507469906496,651,Extra Trees,0.7302500809994198,0.05733706763082255
Eubacterium callanderi,0.000612504955488896,652,Extra Trees,0.7302500809994198,0.05733706763082255
Coprobacillus cateniformis,0.0006124829868394812,653,Extra Trees,0.7302500809994198,0.05733706763082255
Ruminococcaceae unclassified SGB15236,0.0006114565606558039,654,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1551 SGB2136,0.0006110323056634965,655,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9522 SGB14921,0.0006108104568202951,656,Extra Trees,0.7302500809994198,0.05733706763082255
Kluyvera cryocrescens,0.0006098770994000474,657,Extra Trees,0.7302500809994198,0.05733706763082255
Scardovia wiggsiae,0.0006093935743498723,658,Extra Trees,0.7302500809994198,0.05733706763082255
Lactonifactor sp BIOML A6,0.0006075849699351526,659,Extra Trees,0.7302500809994198,0.05733706763082255
Treponema SGB69443,0.0006074010833449162,660,Extra Trees,0.7302500809994198,0.05733706763082255
GGB781 SGB1024,0.0006070661646638758,661,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Heritagella gallinarum,0.000606620579747149,662,Extra Trees,0.7302500809994198,0.05733706763082255
Parascardovia denticolens,0.0006058953438493573,663,Extra Trees,0.7302500809994198,0.05733706763082255
Roseburia sp AF02 12,0.0006047404532308955,664,Extra Trees,0.7302500809994198,0.05733706763082255
Porphyromonas SGB1977,0.0006040662561596006,665,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella bergensis,0.0006035912338338261,666,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9742 SGB15348,0.0006032943928973249,667,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroides faecalis,0.0006031212050436827,668,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3892 SGB5290,0.000602218857833459,669,Extra Trees,0.7302500809994198,0.05733706763082255
Slackia piriformis,0.0006021588528015237,670,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridiales bacterium 1 7 47FAA,0.000602119561477711,671,Extra Trees,0.7302500809994198,0.05733706763082255
Acidaminococcaceae unclassified SGB5785,0.000601995599604152,672,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9239 SGB14181,0.0006016488041746832,673,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9695 SGB15209,0.0006012785782031982,674,Extra Trees,0.7302500809994198,0.05733706763082255
Streptococcus pneumoniae,0.0006011236360304413,675,Extra Trees,0.7302500809994198,0.05733706763082255
GGB49418 SGB69331,0.0006005888308326102,676,Extra Trees,0.7302500809994198,0.05733706763082255
Eubacterium brachy,0.0006005566772160461,677,Extra Trees,0.7302500809994198,0.05733706763082255
GGB38987 SGB63305,0.0006000547168539026,678,Extra Trees,0.7302500809994198,0.05733706763082255
Campylobacter showae,0.0005975663341881677,679,Extra Trees,0.7302500809994198,0.05733706763082255
Enterococcus raffinosus,0.0005969963235566443,680,Extra Trees,0.7302500809994198,0.05733706763082255
Ruminococcaceae bacterium UBA1375,0.0005968951211813411,681,Extra Trees,0.7302500809994198,0.05733706763082255
Campylobacter concisus,0.0005967512725385492,682,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1387 SGB1894,0.0005953117961820353,683,Extra Trees,0.7302500809994198,0.05733706763082255
Massilicoli timonensis,0.0005943507571446516,684,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium methylpentosum,0.0005939009402261766,685,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9532 SGB14933,0.0005928517586790449,686,Extra Trees,0.7302500809994198,0.05733706763082255
Bacillus subtilis,0.0005920096987041325,687,Extra Trees,0.7302500809994198,0.05733706763082255
Collinsella sp AF08 23,0.0005919395668178632,688,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella veroralis,0.0005915183519929479,689,Extra Trees,0.7302500809994198,0.05733706763082255
Bacilli unclassified SGB6540,0.000591030452353828,690,Extra Trees,0.7302500809994198,0.05733706763082255
GGB12796 SGB19893,0.00059078249086161,691,Extra Trees,0.7302500809994198,0.05733706763082255
Treponema medium,0.0005896877042830924,692,Extra Trees,0.7302500809994198,0.05733706763082255
Lancefieldella rimae,0.0005893727138301463,693,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella jejuni,0.0005891279164859993,694,Extra Trees,0.7302500809994198,0.05733706763082255
Enterobacter mori,0.0005876191198443435,695,Extra Trees,0.7302500809994198,0.05733706763082255
Leptotrichia sp oral taxon 212,0.0005862644428135156,696,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9637 SGB15111,0.0005861567478236426,697,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnoclostridium sp An14,0.0005858457939480676,698,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Metaruminococcus caecorum,0.0005856353353642254,699,Extra Trees,0.7302500809994198,0.05733706763082255
Porphyromonas sp HMSC065F10,0.0005845423219535472,700,Extra Trees,0.7302500809994198,0.05733706763082255
Raoultella ornithinolytica,0.0005845404766795671,701,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3569 SGB4776,0.0005843347718236441,702,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Alangreenwoodia gallinarii,0.0005843342974381187,703,Extra Trees,0.7302500809994198,0.05733706763082255
Butyricimonas faecalis,0.0005832741717814161,704,Extra Trees,0.7302500809994198,0.05733706763082255
Streptococcus sinensis,0.000581782840288824,705,Extra Trees,0.7302500809994198,0.05733706763082255
Streptococcus sobrinus,0.0005816077753166425,706,Extra Trees,0.7302500809994198,0.05733706763082255
Lawsonibacter sp NSJ 51,0.0005804348838933902,707,Extra Trees,0.7302500809994198,0.05733706763082255
Lactobacillus vaginalis,0.0005803521551147635,708,Extra Trees,0.7302500809994198,0.05733706763082255
Bilophila SGB15450,0.0005796169527978944,709,Extra Trees,0.7302500809994198,0.05733706763082255
Edwardsiella tarda,0.0005790468407701441,710,Extra Trees,0.7302500809994198,0.05733706763082255
Limosilactobacillus fermentum,0.0005775625638381572,711,Extra Trees,0.7302500809994198,0.05733706763082255
Schaalia odontolytica,0.0005773771847982071,712,Extra Trees,0.7302500809994198,0.05733706763082255
Bacilli unclassified SGB6478,0.0005771969783902435,713,Extra Trees,0.7302500809994198,0.05733706763082255
Ruminococcaceae unclassified SGB15257,0.0005768196640472684,714,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium saccharogumia,0.0005740361791796887,715,Extra Trees,0.7302500809994198,0.05733706763082255
GGB12790 SGB19845,0.0005736980626374491,716,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9705 SGB15224,0.0005728292288575736,717,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4603 SGB6367,0.000572666983293078,718,Extra Trees,0.7302500809994198,0.05733706763082255
GGB42389 SGB59559,0.0005719415243586635,719,Extra Trees,0.7302500809994198,0.05733706763082255
Butyrivibrio crossotus,0.000570451716941107,720,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium cadaveris,0.0005702927494884508,721,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Paralachnospira caecorum,0.0005698635895548634,722,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnoanaerobaculum sp ICM7,0.0005696767908597519,723,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1662 SGB2276,0.0005695362590127459,724,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroides sp Marseille P3684,0.0005695053748128872,725,Extra Trees,0.7302500809994198,0.05733706763082255
Helicobacter cinaedi,0.0005674058898891964,726,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium SGB6179,0.0005670992563576567,727,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridiales bacterium Marseille P5551,0.0005661185937237184,728,Extra Trees,0.7302500809994198,0.05733706763082255
Lactobacillus delbrueckii,0.0005651061797585729,729,Extra Trees,0.7302500809994198,0.05733706763082255
Klebsiella grimontii,0.0005646679240363525,730,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9628 SGB15082,0.0005638678237827311,731,Extra Trees,0.7302500809994198,0.05733706763082255
Blautia sp MSK 20 85,0.0005638353113805004,732,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella sp Marseille P4119,0.0005625772575229334,733,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridiales Family XIII bacterium WCA MUC 591 APC 4B,0.0005607490848492173,734,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnospiraceae unclassified SGB4882,0.0005595288348610311,735,Extra Trees,0.7302500809994198,0.05733706763082255
Anaerotruncus massiliensis,0.0005582881429397746,736,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9677 SGB15180,0.0005563993358184229,737,Extra Trees,0.7302500809994198,0.05733706763082255
Actinomyces sp oral taxon 897,0.0005555545578859385,738,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Aristotella avistercoris,0.0005550832415836509,739,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella corporis,0.0005550797449933468,740,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1460 SGB2023,0.0005550511000535577,741,Extra Trees,0.7302500809994198,0.05733706763082255
Aeromonas veronii,0.0005524048097554438,742,Extra Trees,0.7302500809994198,0.05733706763082255
Coriobacteriia bacterium,0.0005522264955269131,743,Extra Trees,0.7302500809994198,0.05733706763082255
Gordonibacter sp 28C,0.0005508314185145568,744,Extra Trees,0.7302500809994198,0.05733706763082255
Catenibacillus scindens,0.0005493684224633626,745,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Nanoperiomorbus periodonticus,0.0005493177410590397,746,Extra Trees,0.7302500809994198,0.05733706763082255
Intestinibacillus sp Marseille P6563,0.0005481553969291412,747,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3523 SGB4703,0.000547789013908288,748,Extra Trees,0.7302500809994198,0.05733706763082255
Alistipes sp An66,0.0005474431099808283,749,Extra Trees,0.7302500809994198,0.05733706763082255
Massilimaliae massiliensis,0.0005465777023094182,750,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9104 SGB14037,0.0005435128158387446,751,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnoclostridium edouardi,0.0005435108171111583,752,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4395 SGB6050,0.0005428952354591019,753,Extra Trees,0.7302500809994198,0.05733706763082255
Megasphaera sp BL7,0.0005428172855653634,754,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Heritagella intestinalis,0.0005427253183840406,755,Extra Trees,0.7302500809994198,0.05733706763082255
Alistipes provencensis,0.0005426176386346424,756,Extra Trees,0.7302500809994198,0.05733706763082255
Massilimicrobiota sp An134,0.0005424153722187559,757,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9454 SGB14846,0.0005422540201076023,758,Extra Trees,0.7302500809994198,0.05733706763082255
GGB6012 SGB8640,0.0005411356191405281,759,Extra Trees,0.7302500809994198,0.05733706763082255
Monoglobus pectinilyticus,0.0005410632608426034,760,Extra Trees,0.7302500809994198,0.05733706763082255
Eubacterium saphenum,0.000540051834728905,761,Extra Trees,0.7302500809994198,0.05733706763082255
Frisingicoccus SGB4674,0.0005399133840082092,762,Extra Trees,0.7302500809994198,0.05733706763082255
Alloscardovia omnicolens,0.0005396776863749353,763,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9640 SGB15115,0.0005395465312848962,764,Extra Trees,0.7302500809994198,0.05733706763082255
Lactococcus piscium,0.0005395390630458685,765,Extra Trees,0.7302500809994198,0.05733706763082255
Anaeromassilibacillus sp An172,0.000539160851646384,766,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3817 SGB5182,0.0005387074228524254,767,Extra Trees,0.7302500809994198,0.05733706763082255
Faecalibacillus faecis,0.0005373960852487111,768,Extra Trees,0.7302500809994198,0.05733706763082255
Actinobaculum sp oral taxon 183,0.0005367386784858183,769,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella hominis,0.000536562275905065,770,Extra Trees,0.7302500809994198,0.05733706763082255
GGB5997 SGB8620,0.0005360066340388289,771,Extra Trees,0.7302500809994198,0.05733706763082255
Fructilactobacillus sanfranciscensis,0.0005359540758290074,772,Extra Trees,0.7302500809994198,0.05733706763082255
Mitsuokella jalaludinii,0.0005342132877444612,773,Extra Trees,0.7302500809994198,0.05733706763082255
Actinomyces oris,0.0005321370271784366,774,Extra Trees,0.7302500809994198,0.05733706763082255
Stomatobaculum SGB5266,0.0005320560023716503,775,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridia unclassified SGB4317,0.0005320152134243843,776,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridia bacterium UC5 1 1E11,0.0005317631113901284,777,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium sp chh4 2,0.0005314438379515177,778,Extra Trees,0.7302500809994198,0.05733706763082255
Raoultibacter timonensis,0.0005313901905870077,779,Extra Trees,0.7302500809994198,0.05733706763082255
Enterococcus gallinarum,0.0005305969841855882,780,Extra Trees,0.7302500809994198,0.05733706763082255
GGB1249 SGB1670,0.0005298623034529433,781,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9694 SGB15203,0.0005297072744099969,782,Extra Trees,0.7302500809994198,0.05733706763082255
Desulfovibrio sp ZJ200,0.0005286775214419261,783,Extra Trees,0.7302500809994198,0.05733706763082255
Oscillospiraceae bacterium N12,0.0005280254901714903,784,Extra Trees,0.7302500809994198,0.05733706763082255
GGB33516 SGB54347,0.0005261398895711489,785,Extra Trees,0.7302500809994198,0.05733706763082255
Acidaminococcus intestini,0.0005258817458667077,786,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium sp C5 48,0.000525682111878038,787,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroides mediterraneensis,0.0005251555042448967,788,Extra Trees,0.7302500809994198,0.05733706763082255
GGB51960 SGB72480,0.0005250631140071222,789,Extra Trees,0.7302500809994198,0.05733706763082255
Christensenella massiliensis,0.0005239706784816413,790,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9621 SGB15072,0.0005228670159982878,791,Extra Trees,0.7302500809994198,0.05733706763082255
Prevotella copri clade D,0.0005225773592032863,792,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroides oleiciplenus,0.00052249423985362,793,Extra Trees,0.7302500809994198,0.05733706763082255
Bacteroides gallinarum,0.0005224541884859309,794,Extra Trees,0.7302500809994198,0.05733706763082255
GGB45537 SGB63217,0.0005216553349043322,795,Extra Trees,0.7302500809994198,0.05733706763082255
Bacilliculturomica massiliensis,0.0005213692352188998,796,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9209 SGB14148,0.0005199346288686125,797,Extra Trees,0.7302500809994198,0.05733706763082255
Parabacteroides acidifaciens,0.0005183410028698222,798,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridium baratii,0.0005181792831417513,799,Extra Trees,0.7302500809994198,0.05733706763082255
Acidaminococcus provencensis,0.0005178695560360666,800,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4588 SGB6347,0.000517351169786401,801,Extra Trees,0.7302500809994198,0.05733706763082255
Eubacterium tenue,0.0005150709715089641,802,Extra Trees,0.7302500809994198,0.05733706763082255
Collinsella intestinalis,0.0005150444443575454,803,Extra Trees,0.7302500809994198,0.05733706763082255
Christensenella sp Marseille P3954,0.000514596375583058,804,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9691 SGB15198,0.0005138822129297932,805,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9347 SGB14313,0.000513790741190452,806,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4482 SGB6177,0.0005119750923863668,807,Extra Trees,0.7302500809994198,0.05733706763082255
Lachnoclostridium SGB4598,0.0005119645900596374,808,Extra Trees,0.7302500809994198,0.05733706763082255
GGB13135 SGB20338,0.0005118871970868651,809,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9581 SGB79823,0.0005117659500409232,810,Extra Trees,0.7302500809994198,0.05733706763082255
Parabacteroides gordonii,0.0005117316875019678,811,Extra Trees,0.7302500809994198,0.05733706763082255
Ruminococcaceae unclassified SGB4191,0.0005117261763233069,812,Extra Trees,0.7302500809994198,0.05733706763082255
Porphyromonas asaccharolytica,0.0005111745321953612,813,Extra Trees,0.7302500809994198,0.05733706763082255
Kluyvera georgiana,0.0005109597165920652,814,Extra Trees,0.7302500809994198,0.05733706763082255
Gemmiger SGB15292,0.0005106469916841296,815,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Cryptoclostridium obscurum,0.0005105847782062708,816,Extra Trees,0.7302500809994198,0.05733706763082255
Cloacibacillus evryensis,0.0005098520625910652,817,Extra Trees,0.7302500809994198,0.05733706763082255
Treponema denticola,0.0005093545416425539,818,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9634 SGB15099,0.000509050197601971,819,Extra Trees,0.7302500809994198,0.05733706763082255
Desulfovibrio fairfieldensis,0.000508981164349061,820,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4585 SGB6340,0.000508581843939107,821,Extra Trees,0.7302500809994198,0.05733706763082255
GGB12762 SGB19792,0.0005085808939738683,822,Extra Trees,0.7302500809994198,0.05733706763082255
Fusobacteriaceae bacterium,0.0005085031094855671,823,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridiales bacterium UBA1390,0.0005084478169002038,824,Extra Trees,0.7302500809994198,0.05733706763082255
GGB3623 SGB4900,0.0005082541236723949,825,Extra Trees,0.7302500809994198,0.05733706763082255
Extibacter muris,0.0005067681973168105,826,Extra Trees,0.7302500809994198,0.05733706763082255
Parabacteroides chinchillae,0.0005064141182132375,827,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Pseudoscilispira faecavium,0.0005063972050202111,828,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4599 SGB6362,0.0005058965653353174,829,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9595 SGB15019,0.0005055172661310026,830,Extra Trees,0.7302500809994198,0.05733706763082255
Bacilli unclassified SGB6473,0.0005054664056450001,831,Extra Trees,0.7302500809994198,0.05733706763082255
Ligilactobacillus ruminis,0.0005049449296828069,832,Extra Trees,0.7302500809994198,0.05733706763082255
GGB4277 SGB5832,0.000504750628747763,833,Extra Trees,0.7302500809994198,0.05733706763082255
Limosilactobacillus oris,0.000504614160720555,834,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9603 SGB15035,0.000504372964148284,835,Extra Trees,0.7302500809994198,0.05733706763082255
GGB29535 SGB42321,0.0005043014948257585,836,Extra Trees,0.7302500809994198,0.05733706763082255
Candidatus Gallimonas merdae,0.0005038691095542307,837,Extra Trees,0.7302500809994198,0.05733706763082255
Clostridia unclassified SGB14951,0.0005031817820651137,838,Extra Trees,0.7302500809994198,0.05733706763082255
GGB9634 SGB15095,0.0005026821438746732,839,Extra Trees,0.7302500809994198,0.05733706763082255
GGB12785 SGB19825,0.0005025690531884358,840,Extra Trees,0.7302500809994198,0.05733706763082255
Parvimonas SGB6649,0.0005019169746307985,841,Extra Trees,0.7302500809994198,0.05733706763082255
